Title,Artist,Album,TrackURI
最好的一天,五月天,自傳,spotify:track:1LAP65i3qp32E68WXgmMiG
天使,五月天,為愛而生,spotify:track:26O8PmJ32hwAbZnIhbJJwZ
星空,五月天,第二人生(明日版),spotify:track:2o6VdcuArQfI5NMXn7E0Az
你的神曲,五月天,你的神曲,spotify:track:0YgeOKbm6RmVoqjnzR8u3J
第二人生,五月天,第二人生(明日版),spotify:track:5qOZgZeNWk5Qpb0R2f1ifB
心中無別人,五月天,愛情萬歲,spotify:track:4v3yKX4haCZn7A8wNZBG8O
純真,五月天,人生海海,spotify:track:74b4UevHeQLVMIOpqCndNj
Nothing's gonna change my love for you,方大同,Timeless,spotify:track:20WIExWA0CPJ92x9jm7hNR
三人遊,方大同,橙月,spotify:track:0ZkoOzNcWkxXaeWzuBFWPU
聊傷,畢書盡,聊傷,spotify:track:5osUw4g5T50ewS58vPRLWb
路 (公視台語台《自由的向望》主題曲),謝銘祐,路,spotify:track:3lSOHhpnStqvE5D4Zwyb0G
那女孩對我說,梁文音,#2019還在聽,spotify:track:5Gip2UwE4f8L4MQWsvcvfA
My Neighbor Totoro,井上杏美,My Neighbor Totoro Image Song Collection,spotify:track:4IdQZXMOooaIRoP7N2qCn8
愛與愁,伍思凱,"收集伍思凱: 創作自選輯, Vol. 2",spotify:track:16vdRc63W6iIO6O9Gb0OPR
All about you,太妍,Hotel Del Luna OST Part.3,spotify:track:7fftC401ke4BzA3ucPIXES
擱淺,周杰倫,七里香,spotify:track:56mzU03ZesV0iRroHR2K04
T1213121,五月天,第二人生(明日版),spotify:track:3LXryRqyS97Z8XmAmzhnHW
Naked Heart,愛繆,Heard that there's good pasta,spotify:track:2cTaSKEc8OZdF6Tpg2QQsS
Marigold,愛繆,Momentary Sixth Sense,spotify:track:5NqGfELjcdvRIUuhgZJ34W
有多少愛可以重來,迪克牛仔,唱響經典港樂,spotify:track:3Ch8ZJEAQcYc5c1nme0qI6
要不要跟我出去走一走,公館青少年 GGteens,我其實一點都不酷,spotify:track:4nNaEmvwoI8IOP0XtnzZJn
你朝我的方向走來,馬念先;9m88,你朝我的方向走來,spotify:track:36pMi23nNlOiHMKVdF9I4t
降雨機率,甜約翰 Sweet John,Dear,spotify:track:0pPG5E0rMm5IeaCbF22vkz
卡加布烈島,YOYO家族藝人,YoYo點點名5 郊遊點點名,spotify:track:6QDyP4yKuqKfcK992yJxfB
徘徊,AKASAKI,徘徊,spotify:track:3LgnpvnJw75GuuzUW2eDJb
DEADPOOL feat. 花譜,Hoshimachi Suisei;花譜,新星目録,spotify:track:4q5eIzOsAW7Xsd6QpNe7Nn
糸,花譜,観測,spotify:track:3KbS7O90lIU0JtSrTRsblu
你的答案,阿冗,你的答案,spotify:track:4QWSICaQ6LGmcS8qX9lNVh
琵琶行,奇然;沈謐仁,琵琶行,spotify:track:3CTIv5bFdInjgTna7t5puW
四季予你,程響,四季予你,spotify:track:4BGkSCrjiLao1bpibNptTD
少年,梦然,少年,spotify:track:12AixU6xLBTtohCF0Ex7QC
从前说,小阿七,从前说,spotify:track:3t5edAHbyFEW67wFApp7EO
白月光与朱砂痣 - 中英文版,大籽;嘿人李逵Noisemakers,白月光与朱砂痣 (中英文版),spotify:track:4ZC1k5x3nAJi9E3esl5yLb
最炫民族风,凤凰传奇,最炫民族风,spotify:track:5r67lqCD73xwwPVlsjK2jH
Funky那個女孩,大嘴巴;Xin Mei Lan,有事嗎?,spotify:track:3V8Ob7DDoVqZotiNoaiViK
圍牆,李玖哲,想太多,spotify:track:7mFemsen8hkEoC5a4qeD6C
MAGO,GFRIEND,回:Walpurgis Night,spotify:track:49EywdY1mHFj27OY7U8Y2d
鬼島,黃明志;大支,亞洲通話,spotify:track:1l4N2PUriRhGKC97CUIiz7
玻璃心,黃明志;陳芳語,鬼才做音樂,spotify:track:3HYsldPuR1FSOfxcKjwAvv
學廣東話,黃明志,亞洲通殺,spotify:track:3XVv1nejzBE2pzhYVR3vm3
唱廣東歌,黃明志;盧巧音,亞洲通牒,spotify:track:42wYrHsVR7hrWxENJZr4zY
牆外,黃明志;小花,牆外,spotify:track:0uwKnegrsnDSCHiEoC57tQ
不到海南島,黃明志;林俊逸,亞洲通牒,spotify:track:3NV0UWYReadBusX0z07zyW
擊敗人,黃明志,亞洲通吃,spotify:track:21qyIphm5Q7zOAL5bol8Zy
笑著回家,黃明志,笑著回家,spotify:track:6fBrCQQHQK9h5tSCqyEqaF
泰國情哥,黃明志,亞洲通緝,spotify:track:7DfPSZECZN2iivUud0QXRr
泰國恰恰 (Thai Cha Cha),黃明志;Bie The Ska,泰國恰恰 (Thai Cha Cha),spotify:track:3Q1oASUs2kEqJWEr2f3OQi
五百,黃明志,五百,spotify:track:464btA04ApMEEvTCVzSIoF
飆高音,黃明志,亞洲通殺,spotify:track:4ATHPw1U9BqIxOBa9ftNTT
被動 - Live,伍佰,夏夜晚風 演唱會精選實錄 - 搖滾·浪漫 (Live),spotify:track:5XhE0o2mWyd597AVl5a8ry
PEACH,大塚 愛,LOVE PiECE,spotify:track:3L4Z5i8oVS0srXX5t6OBGr
金魚花火,大塚 愛,LOVE JAM,spotify:track:3GE2rLczIBF6ImOaB2u0l1
謝謝你的愛,劉德華,勁歌精選,spotify:track:7EXzzJkRxJniRv5FOCGqgW
如果妳是我的傳說,劉德華,如果你是我的傳說,spotify:track:5EPDJX7487EL7wV0HsiFyj
我恨我痴心,劉德華,劉德華,spotify:track:0SM7OSTGlvydZt8uOWd2sA
來生緣,劉德華,勁歌精選,spotify:track:1bz384DqZaNWuCjd07BQWm
情感的禁區,劉德華,情感的禁區,spotify:track:45cOSC5dXalEi1zSInYPv7
一秒也好,卓文萱,【1+1】Play n Fun珍選集,spotify:track:4DsoCDTGaYZa8x8q8WtEUb
Do Re Mi - 台語版,旺福,旺福誌,spotify:track:0mJ9JtquoOkFlUgGuuqnKv
一人一半,旺福,一人一半,spotify:track:2k4LlzvVSz6EWKrxxXC1vq
我當你空氣,旺福,旺情歌,spotify:track:6PGJkZrbR06YVnS0w4thLk
莎喲娜拉 Sayonara (俗女養成記2主題曲),旺福,你好我好大家好,spotify:track:5DLxcLxccDcJ4aPaSTTPr1
癡情男子漢,玖壹壹;Under Lover 睿兒,打鐵,spotify:track:66GqTZqPppeUKEAWEDs0RP
來個蹦蹦,玖壹壹;陳嘉樺,LOCAL,spotify:track:2ek6tL3UTd89rWtSv3gHje
自由,張震嶽,祕密基地,spotify:track:6mwtWN7n6zmYwQMNitewEL
眷戀,飛兒樂團,飛行部落,spotify:track:6HmGUhkGZqLBncW2b8jPuw
滯留鋒,理想混蛋,滯留鋒,spotify:track:4lMNnQmrG15MzxbFXECbCy
離開的一路上,理想混蛋,半熟理想,spotify:track:1NoDTQhJsrd5rnpb6PQthK
如果你也聽說,張惠妹,星,spotify:track:3cabrop98ntGKbT0Uj2m5W
好膽你就來,張惠妹,阿密特,spotify:track:69mXqt9cK6WLrTxKyBWqly
可以不可以,卓文萱,習慣,spotify:track:4RFZHeYo99hdNBw5YwlnIp
初戀,川島茉樹代Makiyo,存錢,spotify:track:6I6ebHlnMQALla07Il270M
夏天,李玖哲,好玖,spotify:track:13GEF6jqyz6MO8hsXotzAE
一個人生活 - 2012幸福蛻變版,林凡,犀利人妻 電影原聲帶,spotify:track:5Hi3Xlpda9VnUUIgfVZAPp
道聽塗說,林芯儀,I'm Singing,spotify:track:5g3GLslWP04Ye7d3GwyL4i
月半小夜曲,李克勤,命運符號,spotify:track:7jFNX9aTdcQfhIgUVE02hi
人生的歌,黃乙玲,人生的歌,spotify:track:4Vo0iTCUlkBfh1Xsx8o3wI
雲中月,陳盈潔;沈文程,陳盈潔 (台語暢銷精選),spotify:track:2Mpnz6eYRBiyPdwCCOii42
愛拼才會贏,葉啟田,葉啟田30年週年2 (回饋演唱會特輯),spotify:track:5FQ6qcE0kSoTPTYhIo8IRn
愛情限時批 - Live,伍佰;萬芳,ONE 芳新歌+精選,spotify:track:41on4OoIEs6Wr95FwqcgS8
Free,Rumi;Jinu;EJAE;蔡康明;KPop Demon Hunters Cast,KPop Demon Hunters (Soundtrack from the Netflix Film),spotify:track:5DxDLsW6PsLz5gkwC7Mk5S
Soda Pop,Saja Boys;蔡康明;Neckwav;Danny Chung;KEVIN WOO;samUIL Lee;KPop Demon Hunters Cast,KPop Demon Hunters (Soundtrack from the Netflix Film),spotify:track:02sy7FAs8dkDNYsHp4Ul3f
黑夜狂奔,告五人,我們就像那些要命的傻瓜,spotify:track:4rCpwGXcaoNejahMl7BbFQ
寂寞沙洲冷,周傳雄,星空下的傳說,spotify:track:7IcHz4fREJdi4VeoObI1Uh
離人,張學友,The Best Of Jacky Cheung,spotify:track:34JCIoH5s8wfx9aOJdpEMn
忘了哭,張學友,Black & White,spotify:track:1trLmIxjYAOdVLkKIT9XxE
我等到花兒也謝了,張學友,真愛 新曲 + 真正精選,spotify:track:0lcU3CPpyG6AnLRzZowdzr
笑忘歌,五月天,後 青春期的詩,spotify:track:0j9bmvWoIYyCdQ38HmXzHw
孤勇者 - 《英雄聯盟：雙城之戰》動畫劇集中文主題曲,陳奕迅,孤勇者 (《英雄聯盟：雙城之戰》動畫劇集中文主題曲),spotify:track:6akVETVeqqPVvuBS5e0EB1
淚了,曾沛慈;東城衛,強辯之終極三國 - 三團鼎立Super大鬥陣,spotify:track:1N8lX8xbqbF3fWDYOkQHlM
我們相愛吧,李聖傑,面對,spotify:track:1CuaWPmJ4bGfsWEQqMbQa6
離歌,信樂團,天高地厚,spotify:track:5NyMNdFFLPfg9Aa2LYKXne
好想放假,蔡健雅,記念,spotify:track:1dCv5s5UY85ik9AOkIApTO
學會,許慧欣,孤單芭蕾,spotify:track:1gN3B3WFPHjjMd3nwWep7b
為你的寂寞唱歌,家家,為你的寂寞唱歌,spotify:track:7E3wQo9DsPArSkvQoGG18h
十七,S.H.E,十七,spotify:track:2qkJkRmcgpdVhdEhz3GcFX
分手說愛你,陳芳語,Kimbonomics 金式代,spotify:track:7fGwxU1njIfsmcYXSawwZ7
指望,郁可唯,藍短褲,spotify:track:0phqiLIH4JYk4jPissBOQE
月光,王心凌,愛你,spotify:track:0S1qNnKSIW6UxlfgBFrvgC
同手同腳,温嵐,熱浪,spotify:track:1Mgf0ShuU403XCF3IYyGkk
原諒,張玉華,張玉華同名專輯,spotify:track:7vDAYnB1WJglClYMAidnD8
不過失去了一點點 - 八大《終極惡女》片尾曲,曾沛慈,我是曾沛慈,spotify:track:6HEfgS0ALir73Un4XKtYI6
Where Did U Go,鄧紫棋,G.E.M. EP,spotify:track:37uFSaBs84YASznQpqw056
白月光与朱砂痣,大籽,白月光与朱砂痣,spotify:track:1ghC63dL4Co6i5rVXENFh5
左邊的人,陳華,在極度愛你的日子裡,spotify:track:53mUs093O4TcLm7yh86NjX
左邊的人,陳華,左邊的人,spotify:track:1n6zzsU50f2nGCvCD7UMx6
愛人,鄧麗君,"Kyou, Kun Sairai Suisan Toei Aizou Tokuten",spotify:track:1Q1Ya1Cm6gMq7n50ncGHcb
滿滿的都是愛,梁靜茹,今天情人節,spotify:track:5y5t5sz6fDdB3KE0rMEMdY
一千萬次的淚水,朱俐靜,女神Miu朱俐靜 存在的力量,spotify:track:4gQLLI4oii6Dt4IpBwIxn6
我最愛的朋友,伍思凱,我真的很不錯 (精選),spotify:track:6SP4tB2tmofx2q4njPD6q2
獨角戲,許茹芸,如果雲知道,spotify:track:3lNETUpm5NjmJ6NZrZRFqZ
路過人間,郁可唯,路過人間,spotify:track:03UChw9aTMMe4VtF2rSEXe
我們都傻,楊丞琳,仰望 楊丞琳 慶功典藏版,spotify:track:45wkS7s8FH7eivrbwEnlvT
踮起腳尖愛,洪佩瑜,我可能不會愛你OST,spotify:track:7Fc1VNCaC6pXkqSJfaPbFX
我以為,品冠,一切為了愛,spotify:track:5a34g7SGhZlHuVh5HLbidH
給我你的愛,TANK 呂建忠,終極一班 (電視原聲帶),spotify:track:1bXAl4pUFe2z3QRfGcUjgX
雨愛,楊丞琳,雨愛 繽紛慶功版,spotify:track:5bU8odcigBhmh4gtNAWuYY
兜圈,林宥嘉,必娶女人電視原聲帶,spotify:track:4GBzrfnEYWObQG2Ov4drl9
Lydia,飛兒樂團,鬥魚原聲帶,spotify:track:42GHSJLuBvBjlsPxwESR65
風和日麗,劉若英,在一起,spotify:track:75k1H9XrgWoWxLSBCYiJ9C
五月十一彼下埔,沈文程,啟程[五月十一彼下埔],spotify:track:3EqJFqDH4QZC05zgTv4Lpr
再見北極雪,周傳雄,星空下的傳說,spotify:track:2fIy6psZI0tbOCeAP6tPyM
昨天我十五歲,同恩,做自己,spotify:track:6SfC8J2MXz290UtHZPFPNb
缺口,林凡,愛情_很突然,spotify:track:2GSbokvu7rGqB8UXEbBvva
答應不愛你,鄭中基,Gold Typhoon Best Sellers Series - Ronald Cheng,spotify:track:6UuhqPEgm71P4OkMdTZuKr
那些女孩教我的事,品冠,那些女孩教我的事,spotify:track:67uanblQscHlU8SClpZW2L
黑白配,范瑋琪,我們的紀念日,spotify:track:01qwfRtOy5YZFxikjq1BqI
獨立,蜜雪薇琪,蜜雪薇琪同名專輯,spotify:track:46Bs5vu79NsoFetHtsEABn
離開我,陶晶瑩,我變了,spotify:track:5PM6rPZKM8qP4PPdXrJcEk
明知道,許美靜,遺憾,spotify:track:0R0yJ75kLzq4K70cQiONWx
好聽,許茹芸,好聽,spotify:track:38jPS82V0U9Fui0DSlngSI
過我的生活,蕭煌奇,好好先生,spotify:track:2m199AVYD3a5XwwWoZvds3
我們的紀念日,范瑋琪,我們的紀念日,spotify:track:4kpOPdQ18lBND0ZUi1kKD8
逆流的淚,温嵐,溫嵐同名概念專輯,spotify:track:2zXVjJ0ijsFNGfUu93ONmU
不哭,王心凌,黏黏²,spotify:track:6amGnsfKvITelT4V4YfbYv
出賣,周傳雄,Transfer,spotify:track:0wCacrsuj2XrAqMtxL36i2
非你莫屬,Tank,稍息立正我愛你電視原聲帶,spotify:track:2IbMkIMWk8zhmW0EBXFlmj
愛情瑪奇朵 - 片尾曲,棒棒堂,黑糖瑪奇朵 偶像劇原聲帶,spotify:track:4C8jJ7cPQavUM7qe15WYoS
我們沒有在一起 (片尾曲),劉若英,偷心大聖PS男 (電視原聲帶),spotify:track:09nJ6oZt8NocBJE9725uVj
我可以,蔡旻佑,轉角*遇到愛電視原聲帶,spotify:track:75rNip3kc5NH3yNdeZb09K
命運,家家,蘭陵王 (電視原聲帶),spotify:track:6LXbEe4272CyXaPHkFmqGy
手掌心,丁噹,蘭陵王 (電視原聲帶),spotify:track:07lrc8LjULJAui38CDKYGf
我以為,品冠,下一站幸福 (電視原聲帶),spotify:track:3ehWzj7M660CCCOLA0sWV8
我愛他,丁噹,下一站幸福 (電視原聲帶),spotify:track:2pxgW4NOebzrkEU5rdU1iW
潔癖,嚴爵;五月天 阿信,好的情人,spotify:track:5cfTjDoHZnWzlVGoD7WCEq
我沒資格,家家,為你的寂寞唱歌,spotify:track:4tNyEuD1Kr6kak324UcEgx
你在 不在,郭采潔,愛異想,spotify:track:0qi7Dkh3oepaKgivmuAAFI
第一次愛的人,王心凌,愛你,spotify:track:0aS2KtZUK3AHnaDvJSMsIw
有一點動心,張信哲;劉嘉玲,永恆金曲 影音典藏精選,spotify:track:20C5OCwctOMqQkWh866Osn
你是我心內的一首歌 (feat. Selina),王力宏;任家萱,改變自己,spotify:track:7i2ReN7TSLlQKjvwiMEDIN
末日之戀,張智成,蒐藏張智成 新歌+精選,spotify:track:25ML84soz6C5r8IwnBVVnD
後會無期,鄧紫棋,後會無期,spotify:track:5jSuSxPNY1BOQjjnGnyrEw
海嘯,庾澄慶,海嘯,spotify:track:7BxRGUJk9ArTRBZ70HGC0n
從沒去過巴塞隆納,告五人,我肯定在幾百年前就說過愛你,spotify:track:2r377lAcOV46RkP8q0fMf3
啊我忘了帶傘,告五人,帶你飛,spotify:track:3sJ6V0zgVyRDBdjf5YwkZT
夜裡無星,告五人,我肯定在幾百年前就說過愛你,spotify:track:0pxcexhD8iTA7nR66qGdUy
迷霧之子,告五人,迷霧之子,spotify:track:5nJM1brsQmshrruVvINRKi
又到天黑,告五人,又到天黑,spotify:track:3uvoZKtpufJ9F2ETKGPlh5
溫蒂公主的侍衛 (三立/台視戲劇《天巡者》插曲),告五人,運氣來得若有似無,spotify:track:1Saksni0PtBv329gWAnU1F
愛在夏天-盛夏之約,告五人,愛在夏天-盛夏之約,spotify:track:3OvZXZFaBjhGFg44XJKQlM
帶你飛,告五人,帶你飛,spotify:track:0jnDl8pm20nRBkXzMgL5Fv
我天生 - 有病版 (電影《有病才會喜歡你》主題曲),告五人;詹懷雲;江齊,我天生 - 有病版,spotify:track:7f1kAQ7fdKhUiziMDj24Um
你要不要吃哈密瓜,告五人,迷霧之子,spotify:track:38HkqRTj7BDvLopuXe4ma2
給你一瓶魔法藥水,告五人,玫瑰憑證,spotify:track:1fnEaGJPQoedHBuCjU3hlm
就說你想說的 (電影《為我辦一場西式的喪禮》主題曲),告五人,就說你想說的,spotify:track:1b5dVCDgYYrf61U1Ff0tmC
唯一 (諾亞方舟 10週年進化),五月天;告五人,唯一,spotify:track:3cyscAaE8AjBqK1Va1hSWf
遠距離戀愛,告五人,帶你飛,spotify:track:63cOpuFMi2clySc4nsTXFg
又到天黑,告五人,帶你飛,spotify:track:2TYYKysNZDTFzrm7Mr443o
一念之間,告五人,帶你飛,spotify:track:0XEEIG7IVzJUdkCg6taS9d
愛在夏天,告五人,愛在夏天,spotify:track:0qe4Cy63BXu37y6qEQuRPG
傻子,林宥嘉,大小說家,spotify:track:4bouIwzPhLnMDSUCOtrP4G
放生,范逸臣,不說出的溫柔,spotify:track:1FYDHcFBASKDxhjkLLbh5X
從未見過的海 (Netflix 影集《影后》序曲),告五人,從未見過的海,spotify:track:3agPPRZPNOhbCwm2026EN6
畫沙,袁詠琳;周杰倫,袁詠琳Cindy,spotify:track:7F92rki4H1RZ68OrOZQy4u
愛越遠越重 (電視劇《春梅》插曲),邱凱偉,愛越遠越重,spotify:track:5RHrDeDIhIzChRfSXNfIXJ
春梅,袁詠琳,春梅電視原聲帶,spotify:track:0iZIASeetHwAOUjRj35Juh
藍色風暴,周杰倫,11月的蕭邦,spotify:track:0FeWXGwHIeQgCSlCchHXMC
迷迭香,周杰倫,依然范特西,spotify:track:4O3SoSBr2wU5GoBUXfAQl2
心雨,周杰倫,依然范特西,spotify:track:1igC3OWllB1deDc7w5Rdcj
夜的第七章,周杰倫,依然范特西,spotify:track:705AesgTkD0JiW74iKb8qS
甜甜的,周杰倫,我很忙,spotify:track:26kwIhnNn6vyDjTRkRs5XD
無雙,周杰倫,我很忙,spotify:track:0yOl9cUTiNDa7rlutJXB9V
牛仔很忙,周杰倫,我很忙,spotify:track:0krkOwHreUD3dmXNti1PUa
流浪詩人,周杰倫,魔杰座,spotify:track:0C8bgHi5uQikB1esHL3jem
花 海,周杰倫,魔杰座,spotify:track:7pIizKkImgo7jAZnbpFF2R
愛的飛行日記,周杰倫,跨時代,spotify:track:1ILwI5d4fRL2XvVVuTL9Wq
免費教學錄影帶,周杰倫,跨時代,spotify:track:4fxnVkgytSSfx7j3mfDvqk
跨時代,周杰倫,跨時代,spotify:track:2aOJvnzs1mblH2TsTSbYzj
烏克麗麗,周杰倫,十二新作,spotify:track:6t66HjmYW7ZyiBRbA5CVI3
哪裡都是你,周杰倫,十二新作,spotify:track:1wTzT7AETrZvHw9HgQiogj
大笨鐘,周杰倫,十二新作,spotify:track:2hjTSnSYU25he80XAWie4y
夢想啟動,周杰倫,十二新作,spotify:track:0PGE113c5GSaSKr5XaWoYl
比較大的大提琴 (feat. Lara & Gary Yang),周杰倫;梁心頤;楊瑞代,十二新作,spotify:track:0lEKNgPRNxECYuaaV24RlJ
四季列車,周杰倫,十二新作,spotify:track:2Xsit0hq2E3ADzB5Lj4Oct
手語,周杰倫,十二新作,spotify:track:3v0M25XcPUV7uUW2qZt6C0
忍者,周杰倫,范特西,spotify:track:5qSvobbG20BJvgGU2piPtX
雙截棍,周杰倫,范特西,spotify:track:0e1IYBAUVVPAXlXXZxECpJ
四面楚歌,周杰倫,11月的蕭邦,spotify:track:4RH8Y8fgLyyXRRRWtU8AHv
陽光宅男,周杰倫,我很忙,spotify:track:1lRH0NdToJuws1PGRDbetd
菊花台,周杰倫,周杰倫2007世界巡迴演唱會,spotify:track:0XcC7N4a1EtFDtCv7UbyIE
東風破,周杰倫,超時代演唱會,spotify:track:6KNl7giygkQaCIcv0oB5Xk
公公偏頭痛,周杰倫,十二新作,spotify:track:40cVo9HG8qiZAYVgM3MS93
天涯過客,周杰倫,哎呦 不錯哦,spotify:track:74fuCrlf0i17CHCSEzDIV5
園遊會,周杰倫,七里香,spotify:track:2ZlUyEiq09jls3eyk6mjau
千里之外,周杰倫,依然范特西,spotify:track:2dgUOzTiX0DjUu4pmuowfo
粉色海洋,周杰倫,最偉大的作品,spotify:track:2PEm4ZfvupUu0zd5gfLqRt
牡丹江,南拳媽媽,2號餐,spotify:track:6PgNIo1p187iblO7bTspUx
說好的幸福呢,周杰倫,魔杰座,spotify:track:6W2tmkeuHKaedHhdTPnyVs
我不配,周杰倫,我很忙,spotify:track:7G7ao6iFuNIn2k9cZhO5lP
雨下一整晚,周杰倫,跨時代,spotify:track:1wAiIIAskptjT45tgR35ad
千年之戀,信樂團;戴愛玲,挑信,spotify:track:0YHZeIYlULEywlOsSVEPxa
黎明破曉前,林志穎,黎明破曉前,spotify:track:6uwgwajAeViz5BN3RZqLcT
快樂至上,林志穎,稻草人,spotify:track:1Sq1TTu9jV78XuhLQBPDLk
不是每个恋曲都有美好的回忆,李福山,林志颖金曲 爱你不只今天,spotify:track:20HuP5Vbc9jGF2e1H2BHmb
暗了，亮了,戴愛玲,了不起寂寞,spotify:track:7psJAv0RfJ3mJjNy1RnKpA
愛情36計,JOLIN蔡依林,城堡,spotify:track:4T3Rc6cEatd7fJAGxZ8YuC
騎士精神,JOLIN蔡依林,J女神 影音典藏精選,spotify:track:503agaD18wj3zVAh062bbB
你怎麼連話都說不清楚,JOLIN蔡依林,Lucky Number,spotify:track:3WRtloZ0sa2OdmLQ2gCYNj
今天妳要嫁給我,JOLIN蔡依林;陶喆,太美麗,spotify:track:1kEbEoz2MJqapQSGXefXhc
說愛你,JOLIN蔡依林,J女神 影音典藏精選,spotify:track:5ijnS6kOFlb5Iak0KZpgog
完整的我,梁靜茹,我好嗎? - 太陽如常升起,spotify:track:6b4lo9VraG23VigqszlKuI
微光,梁靜茹,我好嗎? - 太陽如常升起,spotify:track:5lvZMEamuHIjYZ8N5RnFS4
如愛所願,梁靜茹,我好嗎? - 太陽如常升起,spotify:track:6TELtM2uXq1pWf73DjIQgv
我好嗎,梁靜茹,我好嗎? - 太陽如常升起,spotify:track:3xaJcOD4T0U8m1AVvIoZIG
不敢當,梁靜茹,別再為他流淚,spotify:track:3TuzlzMgDFNbm3pE6MxIUN
很久以後,梁靜茹,絲路,spotify:track:08spSPwE2vyVowRdFXOcRz
純真,梁靜茹,燕尾蝶<下定愛的決心>,spotify:track:6p9pJgEOCuvfwBiOzryJNo
我都知道,梁靜茹,燕尾蝶<下定愛的決心>,spotify:track:3Wm1WK6GwwmdjWaEyShuSd
Fly Away,梁靜茹,戀愛的力量,spotify:track:3FbUQBbBW8CREqhgglJvfV
一夜長大,梁靜茹,戀愛的力量,spotify:track:5zmrtdyc9VkVooZ7oYrCr9
愛是…,梁靜茹,戀愛的力量,spotify:track:5ku12Sm8BGloLzZnQwQNmb
Tiffany,梁靜茹,戀愛的力量,spotify:track:2mYmhZ79UtHpmvHKTSMRWs
明天的微笑,梁靜茹,戀愛的力量,spotify:track:5BcnIZurwuKFaBcgFAAG53
昨天,梁靜茹,戀愛的力量,spotify:track:4oTpLkMnXLfknMuOH7BVoT
第三者,梁靜茹,戀愛的力量,spotify:track:1UFw9pupo6xxvBiZxEkIUE
只能抱著你,梁靜茹;光良,戀愛的力量,spotify:track:0cfQqO5NENtqV6N2jrqvgm
對不起我愛你,梁靜茹,戀愛的力量,spotify:track:75ZIwXNRVCkBGNZZa9DaJj
相愛後動物感傷,張惠妹,阿密特意識專輯,spotify:track:38rtClGSe35h1Hlhskt0XB
我不需要每一個人都愛我 A Rock Can Be A Star,八三夭,顛倒世界,spotify:track:2JpQvrAzCdCjhwy5EkMqRS
雙人枕頭,施文彬,半調子 (一),spotify:track:7ML5VHLwX9Za3ZwlKPzzAc
你愛的不是我,施文彬,你愛的不是我,spotify:track:0MjYse53agmdzV0p9poCT0
海海人生,施文彬,半調子 (一),spotify:track:7iAJ8hxZKtAXHCPvfEj0v1
再會啦心愛的無緣的人,施文彬,再會啦心愛的無緣的人,spotify:track:5XZKK64s6wjd0P5MowNuB1
傷心酒店,江蕙;施文彬,感情放一邊,spotify:track:1M07r7zZdZE8xyS2lwqGUT
畫 (Live Piano Session II),鄧紫棋,畫 (Live Piano Session II) - Single,spotify:track:5yaFcwe34eiPTZhC1PiUPQ
關不掉的月光,庾澄慶,關不掉的月光,spotify:track:0NZ11HmslneNFodyKrHqoq
你在煩惱什麼,蘇打綠,你在煩惱什麼,spotify:track:7pXAAVTIxbuTtgq5dM1lW4
寂寞邊界,張棟樑,白羽毛之戀,spotify:track:20v94LInNzIHumkPvmcrdn
错了再错,張棟樑,王子,spotify:track:10gAZytQdB0dvFl43qn0W9
我落淚，情緒零碎,周杰倫,跨時代,spotify:track:4bGurSMTKFekGCIEuvnvtW
To. X,太妍,To. X - The 5th Mini Album,spotify:track:2gyCwrOcC6JBoaJ8JGJ7T8
三年二班,周杰倫,葉惠美,spotify:track:4skiSCbikmgLiv0zAvjelZ
分裂,周杰倫,八度空間,spotify:track:01TY23ADPk3T6iz9iLOmpM
明天會更好,蔡琴;余天;蘇芮;潘越雲;甄妮;李建復;林慧萍;王芷蕾;黃鶯鶯;洪榮宏,明天會更好,spotify:track:5bcbAT32LJS87hklgOxUqM
美麗新世界,S.H.E,美麗新世界,spotify:track:4lcg460KIDFy5O22NlI7pN
你接受嗎,李杰明;陳忻玥,李杰明,spotify:track:1n4EIVWxLfkjkvRckNelO1
再出發,任賢齊;阿牛,情義,spotify:track:2CY262QdGfj9eJUsCvCQoX
我們青春,李玉璽,勢在必行3-心時代 最終章,spotify:track:2BGG3SzCu4KsffrnNCcKdH
差不多姑娘,鄧紫棋,摩天動物園,spotify:track:1bxeQQXenRYsdXtiQr5Iko
把悲傷留給自己,陳昇,私奔,spotify:track:62lok5DKdhSRSpdWB3UTmx
藍雨,張學友,真愛 新曲 + 真正精選,spotify:track:6xJggWssdiq6VaFK13MXYB
三暝三日,吳宗憲,吳盡的愛,spotify:track:45EoIH4X9HAZql8KbyM27d
你如何還能這樣溫柔,趙傳,我終於失去了妳,spotify:track:130MPshd53uuyfpb5BZIkp
對你愛不完,郭富城,對你愛不完,spotify:track:6IgmrNepgp7Z7cirPwn2pH
恰似你的溫柔,鄧麗君,鄧麗君-名曲選,spotify:track:2zPqQZKNGnoJbrTEsu8NKJ
愛情的盡頭,伍佰,愛情的盡頭,spotify:track:6rIc7WSW4ZY7E32cpazFEp
製造浪漫,陳慧琳;鄭中基,閃亮每一天Shining 新歌 + 精選,spotify:track:182bj8af0HxpG3OBVvwNlo
每次都想呼喊你的名字,Shaun,永邦同名專輯,spotify:track:2nvNHdWiUN0r9GB8tXvevQ
第一次,光良,十光年精選輯,spotify:track:2PXhHrVL1HkKk4fto9D8zE
白天不懂夜的黑,那英,白天不懂夜的黑,spotify:track:5aHDLo1MY6y15fWz1BfK2M
單身情歌,林志炫,單身情歌．超炫精選,spotify:track:1b8ZybIufxmpDQszin5yPt
